ff_lp_idx	ff_node_id	ff_name	step	branch_idx	parent	child
826	1200	FF_153	0	1206	BUF_151	FF_153
826	1200	FF_153	1	1188	BUF_48	BUF_151
826	1200	FF_153	2	1105	BUF_12	BUF_48
826	1200	FF_153	3	871	BUF_2	BUF_12
826	1200	FF_153	4	2	ROOT_CLK	BUF_2
827	1203	FF_924	0	1214	BUF_469	FF_924
827	1203	FF_924	1	1209	BUF_152	BUF_469
827	1203	FF_924	2	1189	BUF_48	BUF_152
827	1203	FF_924	3	1105	BUF_12	BUF_48
827	1203	FF_924	4	871	BUF_2	BUF_12
827	1203	FF_924	5	2	ROOT_CLK	BUF_2
828	1204	FF_925	0	1215	BUF_469	FF_925
828	1204	FF_925	1	1209	BUF_152	BUF_469
828	1204	FF_925	2	1189	BUF_48	BUF_152
828	1204	FF_925	3	1105	BUF_12	BUF_48
828	1204	FF_925	4	871	BUF_2	BUF_12
828	1204	FF_925	5	2	ROOT_CLK	BUF_2
829	1205	FF_926	0	1216	BUF_469	FF_926
829	1205	FF_926	1	1209	BUF_152	BUF_469
829	1205	FF_926	2	1189	BUF_48	BUF_152
829	1205	FF_926	3	1105	BUF_12	BUF_48
829	1205	FF_926	4	871	BUF_2	BUF_12
829	1205	FF_926	5	2	ROOT_CLK	BUF_2
830	1206	FF_927	0	1217	BUF_469	FF_927
830	1206	FF_927	1	1209	BUF_152	BUF_469
830	1206	FF_927	2	1189	BUF_48	BUF_152
830	1206	FF_927	3	1105	BUF_12	BUF_48
830	1206	FF_927	4	871	BUF_2	BUF_12
830	1206	FF_927	5	2	ROOT_CLK	BUF_2
831	1207	FF_928	0	1218	BUF_469	FF_928
831	1207	FF_928	1	1209	BUF_152	BUF_469
831	1207	FF_928	2	1189	BUF_48	BUF_152
831	1207	FF_928	3	1105	BUF_12	BUF_48
831	1207	FF_928	4	871	BUF_2	BUF_12
831	1207	FF_928	5	2	ROOT_CLK	BUF_2
832	1208	FF_154	0	1210	BUF_152	FF_154
832	1208	FF_154	1	1189	BUF_48	BUF_152
832	1208	FF_154	2	1105	BUF_12	BUF_48
832	1208	FF_154	3	871	BUF_2	BUF_12
832	1208	FF_154	4	2	ROOT_CLK	BUF_2
833	1209	FF_155	0	1211	BUF_152	FF_155
833	1209	FF_155	1	1189	BUF_48	BUF_152
833	1209	FF_155	2	1105	BUF_12	BUF_48
833	1209	FF_155	3	871	BUF_2	BUF_12
833	1209	FF_155	4	2	ROOT_CLK	BUF_2
834	1210	FF_156	0	1212	BUF_152	FF_156
834	1210	FF_156	1	1189	BUF_48	BUF_152
834	1210	FF_156	2	1105	BUF_12	BUF_48
834	1210	FF_156	3	871	BUF_2	BUF_12
834	1210	FF_156	4	2	ROOT_CLK	BUF_2
835	1211	FF_157	0	1213	BUF_152	FF_157
835	1211	FF_157	1	1189	BUF_48	BUF_152
835	1211	FF_157	2	1105	BUF_12	BUF_48
835	1211	FF_157	3	871	BUF_2	BUF_12
835	1211	FF_157	4	2	ROOT_CLK	BUF_2
836	1214	FF_929	0	1223	BUF_470	FF_929
836	1214	FF_929	1	1219	BUF_153	BUF_470
836	1214	FF_929	2	1190	BUF_48	BUF_153
836	1214	FF_929	3	1105	BUF_12	BUF_48
836	1214	FF_929	4	871	BUF_2	BUF_12
836	1214	FF_929	5	2	ROOT_CLK	BUF_2
837	1216	FF_930	0	1224	BUF_471	FF_930
837	1216	FF_930	1	1220	BUF_153	BUF_471
837	1216	FF_930	2	1190	BUF_48	BUF_153
837	1216	FF_930	3	1105	BUF_12	BUF_48
837	1216	FF_930	4	871	BUF_2	BUF_12
837	1216	FF_930	5	2	ROOT_CLK	BUF_2
838	1217	FF_931	0	1225	BUF_471	FF_931
838	1217	FF_931	1	1220	BUF_153	BUF_471
838	1217	FF_931	2	1190	BUF_48	BUF_153
838	1217	FF_931	3	1105	BUF_12	BUF_48
838	1217	FF_931	4	871	BUF_2	BUF_12
838	1217	FF_931	5	2	ROOT_CLK	BUF_2
839	1218	FF_932	0	1226	BUF_471	FF_932
839	1218	FF_932	1	1220	BUF_153	BUF_471
839	1218	FF_932	2	1190	BUF_48	BUF_153
839	1218	FF_932	3	1105	BUF_12	BUF_48
839	1218	FF_932	4	871	BUF_2	BUF_12
839	1218	FF_932	5	2	ROOT_CLK	BUF_2
840	1220	FF_933	0	1227	BUF_472	FF_933
840	1220	FF_933	1	1221	BUF_153	BUF_472
840	1220	FF_933	2	1190	BUF_48	BUF_153
840	1220	FF_933	3	1105	BUF_12	BUF_48
840	1220	FF_933	4	871	BUF_2	BUF_12
840	1220	FF_933	5	2	ROOT_CLK	BUF_2
841	1221	FF_934	0	1228	BUF_472	FF_934
841	1221	FF_934	1	1221	BUF_153	BUF_472
841	1221	FF_934	2	1190	BUF_48	BUF_153
841	1221	FF_934	3	1105	BUF_12	BUF_48
841	1221	FF_934	4	871	BUF_2	BUF_12
841	1221	FF_934	5	2	ROOT_CLK	BUF_2
842	1222	FF_935	0	1229	BUF_472	FF_935
842	1222	FF_935	1	1221	BUF_153	BUF_472
842	1222	FF_935	2	1190	BUF_48	BUF_153
842	1222	FF_935	3	1105	BUF_12	BUF_48
842	1222	FF_935	4	871	BUF_2	BUF_12
842	1222	FF_935	5	2	ROOT_CLK	BUF_2
843	1224	FF_936	0	1230	BUF_473	FF_936
843	1224	FF_936	1	1222	BUF_153	BUF_473
843	1224	FF_936	2	1190	BUF_48	BUF_153
843	1224	FF_936	3	1105	BUF_12	BUF_48
843	1224	FF_936	4	871	BUF_2	BUF_12
843	1224	FF_936	5	2	ROOT_CLK	BUF_2
844	1225	FF_937	0	1231	BUF_473	FF_937
844	1225	FF_937	1	1222	BUF_153	BUF_473
844	1225	FF_937	2	1190	BUF_48	BUF_153
844	1225	FF_937	3	1105	BUF_12	BUF_48
844	1225	FF_937	4	871	BUF_2	BUF_12
844	1225	FF_937	5	2	ROOT_CLK	BUF_2
845	1226	FF_938	0	1232	BUF_473	FF_938
845	1226	FF_938	1	1222	BUF_153	BUF_473
845	1226	FF_938	2	1190	BUF_48	BUF_153
845	1226	FF_938	3	1105	BUF_12	BUF_48
845	1226	FF_938	4	871	BUF_2	BUF_12
845	1226	FF_938	5	2	ROOT_CLK	BUF_2
846	1227	FF_939	0	1233	BUF_473	FF_939
846	1227	FF_939	1	1222	BUF_153	BUF_473
846	1227	FF_939	2	1190	BUF_48	BUF_153
846	1227	FF_939	3	1105	BUF_12	BUF_48
846	1227	FF_939	4	871	BUF_2	BUF_12
846	1227	FF_939	5	2	ROOT_CLK	BUF_2
847	1230	FF_940	0	1239	BUF_474	FF_940
847	1230	FF_940	1	1234	BUF_154	BUF_474
847	1230	FF_940	2	1191	BUF_48	BUF_154
847	1230	FF_940	3	1105	BUF_12	BUF_48
847	1230	FF_940	4	871	BUF_2	BUF_12
847	1230	FF_940	5	2	ROOT_CLK	BUF_2
848	1231	FF_941	0	1240	BUF_474	FF_941
848	1231	FF_941	1	1234	BUF_154	BUF_474
848	1231	FF_941	2	1191	BUF_48	BUF_154
848	1231	FF_941	3	1105	BUF_12	BUF_48
848	1231	FF_941	4	871	BUF_2	BUF_12
848	1231	FF_941	5	2	ROOT_CLK	BUF_2
849	1232	FF_942	0	1241	BUF_474	FF_942
849	1232	FF_942	1	1234	BUF_154	BUF_474
849	1232	FF_942	2	1191	BUF_48	BUF_154
849	1232	FF_942	3	1105	BUF_12	BUF_48
849	1232	FF_942	4	871	BUF_2	BUF_12
849	1232	FF_942	5	2	ROOT_CLK	BUF_2
850	1233	FF_943	0	1242	BUF_474	FF_943
850	1233	FF_943	1	1234	BUF_154	BUF_474
850	1233	FF_943	2	1191	BUF_48	BUF_154
850	1233	FF_943	3	1105	BUF_12	BUF_48
850	1233	FF_943	4	871	BUF_2	BUF_12
850	1233	FF_943	5	2	ROOT_CLK	BUF_2
851	1235	FF_944	0	1243	BUF_475	FF_944
851	1235	FF_944	1	1235	BUF_154	BUF_475
851	1235	FF_944	2	1191	BUF_48	BUF_154
851	1235	FF_944	3	1105	BUF_12	BUF_48
851	1235	FF_944	4	871	BUF_2	BUF_12
851	1235	FF_944	5	2	ROOT_CLK	BUF_2
852	1236	FF_945	0	1244	BUF_475	FF_945
852	1236	FF_945	1	1235	BUF_154	BUF_475
852	1236	FF_945	2	1191	BUF_48	BUF_154
852	1236	FF_945	3	1105	BUF_12	BUF_48
852	1236	FF_945	4	871	BUF_2	BUF_12
852	1236	FF_945	5	2	ROOT_CLK	BUF_2
853	1237	FF_946	0	1245	BUF_475	FF_946
853	1237	FF_946	1	1235	BUF_154	BUF_475
853	1237	FF_946	2	1191	BUF_48	BUF_154
853	1237	FF_946	3	1105	BUF_12	BUF_48
853	1237	FF_946	4	871	BUF_2	BUF_12
853	1237	FF_946	5	2	ROOT_CLK	BUF_2
854	1238	FF_947	0	1246	BUF_475	FF_947
854	1238	FF_947	1	1235	BUF_154	BUF_475
854	1238	FF_947	2	1191	BUF_48	BUF_154
854	1238	FF_947	3	1105	BUF_12	BUF_48
854	1238	FF_947	4	871	BUF_2	BUF_12
854	1238	FF_947	5	2	ROOT_CLK	BUF_2
855	1239	FF_948	0	1247	BUF_475	FF_948
855	1239	FF_948	1	1235	BUF_154	BUF_475
855	1239	FF_948	2	1191	BUF_48	BUF_154
855	1239	FF_948	3	1105	BUF_12	BUF_48
855	1239	FF_948	4	871	BUF_2	BUF_12
855	1239	FF_948	5	2	ROOT_CLK	BUF_2
856	1241	FF_949	0	1248	BUF_476	FF_949
856	1241	FF_949	1	1236	BUF_154	BUF_476
856	1241	FF_949	2	1191	BUF_48	BUF_154
856	1241	FF_949	3	1105	BUF_12	BUF_48
856	1241	FF_949	4	871	BUF_2	BUF_12
856	1241	FF_949	5	2	ROOT_CLK	BUF_2
857	1242	FF_950	0	1249	BUF_476	FF_950
857	1242	FF_950	1	1236	BUF_154	BUF_476
857	1242	FF_950	2	1191	BUF_48	BUF_154
857	1242	FF_950	3	1105	BUF_12	BUF_48
857	1242	FF_950	4	871	BUF_2	BUF_12
857	1242	FF_950	5	2	ROOT_CLK	BUF_2
858	1243	FF_951	0	1250	BUF_476	FF_951
858	1243	FF_951	1	1236	BUF_154	BUF_476
858	1243	FF_951	2	1191	BUF_48	BUF_154
858	1243	FF_951	3	1105	BUF_12	BUF_48
858	1243	FF_951	4	871	BUF_2	BUF_12
858	1243	FF_951	5	2	ROOT_CLK	BUF_2
859	1244	FF_952	0	1251	BUF_476	FF_952
859	1244	FF_952	1	1236	BUF_154	BUF_476
859	1244	FF_952	2	1191	BUF_48	BUF_154
859	1244	FF_952	3	1105	BUF_12	BUF_48
859	1244	FF_952	4	871	BUF_2	BUF_12
859	1244	FF_952	5	2	ROOT_CLK	BUF_2
860	1245	FF_953	0	1252	BUF_476	FF_953
860	1245	FF_953	1	1236	BUF_154	BUF_476
860	1245	FF_953	2	1191	BUF_48	BUF_154
860	1245	FF_953	3	1105	BUF_12	BUF_48
860	1245	FF_953	4	871	BUF_2	BUF_12
860	1245	FF_953	5	2	ROOT_CLK	BUF_2
861	1247	FF_954	0	1253	BUF_477	FF_954
861	1247	FF_954	1	1237	BUF_154	BUF_477
861	1247	FF_954	2	1191	BUF_48	BUF_154
861	1247	FF_954	3	1105	BUF_12	BUF_48
861	1247	FF_954	4	871	BUF_2	BUF_12
861	1247	FF_954	5	2	ROOT_CLK	BUF_2
862	1248	FF_955	0	1254	BUF_477	FF_955
862	1248	FF_955	1	1237	BUF_154	BUF_477
862	1248	FF_955	2	1191	BUF_48	BUF_154
862	1248	FF_955	3	1105	BUF_12	BUF_48
862	1248	FF_955	4	871	BUF_2	BUF_12
862	1248	FF_955	5	2	ROOT_CLK	BUF_2
863	1249	FF_956	0	1255	BUF_477	FF_956
863	1249	FF_956	1	1237	BUF_154	BUF_477
863	1249	FF_956	2	1191	BUF_48	BUF_154
863	1249	FF_956	3	1105	BUF_12	BUF_48
863	1249	FF_956	4	871	BUF_2	BUF_12
863	1249	FF_956	5	2	ROOT_CLK	BUF_2
864	1251	FF_957	0	1256	BUF_478	FF_957
864	1251	FF_957	1	1238	BUF_154	BUF_478
864	1251	FF_957	2	1191	BUF_48	BUF_154
864	1251	FF_957	3	1105	BUF_12	BUF_48
864	1251	FF_957	4	871	BUF_2	BUF_12
864	1251	FF_957	5	2	ROOT_CLK	BUF_2
865	1252	FF_958	0	1257	BUF_478	FF_958
865	1252	FF_958	1	1238	BUF_154	BUF_478
865	1252	FF_958	2	1191	BUF_48	BUF_154
865	1252	FF_958	3	1105	BUF_12	BUF_48
865	1252	FF_958	4	871	BUF_2	BUF_12
865	1252	FF_958	5	2	ROOT_CLK	BUF_2
866	1253	FF_959	0	1258	BUF_478	FF_959
866	1253	FF_959	1	1238	BUF_154	BUF_478
866	1253	FF_959	2	1191	BUF_48	BUF_154
866	1253	FF_959	3	1105	BUF_12	BUF_48
866	1253	FF_959	4	871	BUF_2	BUF_12
866	1253	FF_959	5	2	ROOT_CLK	BUF_2
867	1254	FF_960	0	1259	BUF_478	FF_960
867	1254	FF_960	1	1238	BUF_154	BUF_478
867	1254	FF_960	2	1191	BUF_48	BUF_154
867	1254	FF_960	3	1105	BUF_12	BUF_48
867	1254	FF_960	4	871	BUF_2	BUF_12
867	1254	FF_960	5	2	ROOT_CLK	BUF_2
868	1255	FF_961	0	1260	BUF_478	FF_961
868	1255	FF_961	1	1238	BUF_154	BUF_478
868	1255	FF_961	2	1191	BUF_48	BUF_154
868	1255	FF_961	3	1105	BUF_12	BUF_48
868	1255	FF_961	4	871	BUF_2	BUF_12
868	1255	FF_961	5	2	ROOT_CLK	BUF_2
869	1259	FF_962	0	1270	BUF_479	FF_962
869	1259	FF_962	1	1266	BUF_155	BUF_479
869	1259	FF_962	2	1261	BUF_49	BUF_155
869	1259	FF_962	3	1106	BUF_12	BUF_49
869	1259	FF_962	4	871	BUF_2	BUF_12
869	1259	FF_962	5	2	ROOT_CLK	BUF_2
870	1261	FF_963	0	1271	BUF_480	FF_963
870	1261	FF_963	1	1267	BUF_155	BUF_480
870	1261	FF_963	2	1261	BUF_49	BUF_155
870	1261	FF_963	3	1106	BUF_12	BUF_49
870	1261	FF_963	4	871	BUF_2	BUF_12
870	1261	FF_963	5	2	ROOT_CLK	BUF_2
871	1263	FF_964	0	1272	BUF_481	FF_964
871	1263	FF_964	1	1268	BUF_155	BUF_481
871	1263	FF_964	2	1261	BUF_49	BUF_155
871	1263	FF_964	3	1106	BUF_12	BUF_49
871	1263	FF_964	4	871	BUF_2	BUF_12
871	1263	FF_964	5	2	ROOT_CLK	BUF_2
872	1264	FF_965	0	1273	BUF_481	FF_965
872	1264	FF_965	1	1268	BUF_155	BUF_481
872	1264	FF_965	2	1261	BUF_49	BUF_155
872	1264	FF_965	3	1106	BUF_12	BUF_49
872	1264	FF_965	4	871	BUF_2	BUF_12
872	1264	FF_965	5	2	ROOT_CLK	BUF_2
873	1265	FF_966	0	1274	BUF_481	FF_966
873	1265	FF_966	1	1268	BUF_155	BUF_481
873	1265	FF_966	2	1261	BUF_49	BUF_155
873	1265	FF_966	3	1106	BUF_12	BUF_49
873	1265	FF_966	4	871	BUF_2	BUF_12
873	1265	FF_966	5	2	ROOT_CLK	BUF_2
874	1266	FF_158	0	1269	BUF_155	FF_158
874	1266	FF_158	1	1261	BUF_49	BUF_155
874	1266	FF_158	2	1106	BUF_12	BUF_49
874	1266	FF_158	3	871	BUF_2	BUF_12
874	1266	FF_158	4	2	ROOT_CLK	BUF_2
875	1269	FF_967	0	1279	BUF_482	FF_967
875	1269	FF_967	1	1275	BUF_156	BUF_482
875	1269	FF_967	2	1262	BUF_49	BUF_156
875	1269	FF_967	3	1106	BUF_12	BUF_49
875	1269	FF_967	4	871	BUF_2	BUF_12
875	1269	FF_967	5	2	ROOT_CLK	BUF_2
876	1270	FF_968	0	1280	BUF_482	FF_968
876	1270	FF_968	1	1275	BUF_156	BUF_482
876	1270	FF_968	2	1262	BUF_49	BUF_156
876	1270	FF_968	3	1106	BUF_12	BUF_49
876	1270	FF_968	4	871	BUF_2	BUF_12
876	1270	FF_968	5	2	ROOT_CLK	BUF_2
877	1271	FF_969	0	1281	BUF_482	FF_969
877	1271	FF_969	1	1275	BUF_156	BUF_482
877	1271	FF_969	2	1262	BUF_49	BUF_156
877	1271	FF_969	3	1106	BUF_12	BUF_49
877	1271	FF_969	4	871	BUF_2	BUF_12
877	1271	FF_969	5	2	ROOT_CLK	BUF_2
878	1273	FF_970	0	1282	BUF_483	FF_970
878	1273	FF_970	1	1276	BUF_156	BUF_483
878	1273	FF_970	2	1262	BUF_49	BUF_156
878	1273	FF_970	3	1106	BUF_12	BUF_49
878	1273	FF_970	4	871	BUF_2	BUF_12
878	1273	FF_970	5	2	ROOT_CLK	BUF_2
879	1274	FF_971	0	1283	BUF_483	FF_971
879	1274	FF_971	1	1276	BUF_156	BUF_483
879	1274	FF_971	2	1262	BUF_49	BUF_156
879	1274	FF_971	3	1106	BUF_12	BUF_49
879	1274	FF_971	4	871	BUF_2	BUF_12
879	1274	FF_971	5	2	ROOT_CLK	BUF_2
880	1275	FF_972	0	1284	BUF_483	FF_972
880	1275	FF_972	1	1276	BUF_156	BUF_483
880	1275	FF_972	2	1262	BUF_49	BUF_156
880	1275	FF_972	3	1106	BUF_12	BUF_49
880	1275	FF_972	4	871	BUF_2	BUF_12
880	1275	FF_972	5	2	ROOT_CLK	BUF_2
881	1277	FF_973	0	1285	BUF_484	FF_973
881	1277	FF_973	1	1277	BUF_156	BUF_484
881	1277	FF_973	2	1262	BUF_49	BUF_156
881	1277	FF_973	3	1106	BUF_12	BUF_49
881	1277	FF_973	4	871	BUF_2	BUF_12
881	1277	FF_973	5	2	ROOT_CLK	BUF_2
882	1278	FF_159	0	1278	BUF_156	FF_159
882	1278	FF_159	1	1262	BUF_49	BUF_156
882	1278	FF_159	2	1106	BUF_12	BUF_49
882	1278	FF_159	3	871	BUF_2	BUF_12
882	1278	FF_159	4	2	ROOT_CLK	BUF_2
883	1281	FF_974	0	1291	BUF_485	FF_974
883	1281	FF_974	1	1286	BUF_157	BUF_485
883	1281	FF_974	2	1263	BUF_49	BUF_157
883	1281	FF_974	3	1106	BUF_12	BUF_49
883	1281	FF_974	4	871	BUF_2	BUF_12
883	1281	FF_974	5	2	ROOT_CLK	BUF_2
884	1282	FF_975	0	1292	BUF_485	FF_975
884	1282	FF_975	1	1286	BUF_157	BUF_485
884	1282	FF_975	2	1263	BUF_49	BUF_157
884	1282	FF_975	3	1106	BUF_12	BUF_49
884	1282	FF_975	4	871	BUF_2	BUF_12
884	1282	FF_975	5	2	ROOT_CLK	BUF_2
885	1283	FF_976	0	1293	BUF_485	FF_976
885	1283	FF_976	1	1286	BUF_157	BUF_485
885	1283	FF_976	2	1263	BUF_49	BUF_157
885	1283	FF_976	3	1106	BUF_12	BUF_49
885	1283	FF_976	4	871	BUF_2	BUF_12
885	1283	FF_976	5	2	ROOT_CLK	BUF_2
886	1285	FF_977	0	1294	BUF_486	FF_977
886	1285	FF_977	1	1287	BUF_157	BUF_486
886	1285	FF_977	2	1263	BUF_49	BUF_157
886	1285	FF_977	3	1106	BUF_12	BUF_49
886	1285	FF_977	4	871	BUF_2	BUF_12
886	1285	FF_977	5	2	ROOT_CLK	BUF_2
887	1286	FF_978	0	1295	BUF_486	FF_978
887	1286	FF_978	1	1287	BUF_157	BUF_486
887	1286	FF_978	2	1263	BUF_49	BUF_157
887	1286	FF_978	3	1106	BUF_12	BUF_49
887	1286	FF_978	4	871	BUF_2	BUF_12
887	1286	FF_978	5	2	ROOT_CLK	BUF_2
888	1288	FF_979	0	1296	BUF_487	FF_979
888	1288	FF_979	1	1288	BUF_157	BUF_487
888	1288	FF_979	2	1263	BUF_49	BUF_157
888	1288	FF_979	3	1106	BUF_12	BUF_49
888	1288	FF_979	4	871	BUF_2	BUF_12
888	1288	FF_979	5	2	ROOT_CLK	BUF_2
889	1289	FF_980	0	1297	BUF_487	FF_980
889	1289	FF_980	1	1288	BUF_157	BUF_487
889	1289	FF_980	2	1263	BUF_49	BUF_157
889	1289	FF_980	3	1106	BUF_12	BUF_49
889	1289	FF_980	4	871	BUF_2	BUF_12
889	1289	FF_980	5	2	ROOT_CLK	BUF_2
890	1290	FF_981	0	1298	BUF_487	FF_981
890	1290	FF_981	1	1288	BUF_157	BUF_487
890	1290	FF_981	2	1263	BUF_49	BUF_157
890	1290	FF_981	3	1106	BUF_12	BUF_49
890	1290	FF_981	4	871	BUF_2	BUF_12
890	1290	FF_981	5	2	ROOT_CLK	BUF_2
891	1291	FF_982	0	1299	BUF_487	FF_982
891	1291	FF_982	1	1288	BUF_157	BUF_487
891	1291	FF_982	2	1263	BUF_49	BUF_157
891	1291	FF_982	3	1106	BUF_12	BUF_49
891	1291	FF_982	4	871	BUF_2	BUF_12
891	1291	FF_982	5	2	ROOT_CLK	BUF_2
892	1292	FF_983	0	1300	BUF_487	FF_983
892	1292	FF_983	1	1288	BUF_157	BUF_487
892	1292	FF_983	2	1263	BUF_49	BUF_157
892	1292	FF_983	3	1106	BUF_12	BUF_49
892	1292	FF_983	4	871	BUF_2	BUF_12
892	1292	FF_983	5	2	ROOT_CLK	BUF_2
893	1294	FF_984	0	1301	BUF_488	FF_984
893	1294	FF_984	1	1289	BUF_157	BUF_488
893	1294	FF_984	2	1263	BUF_49	BUF_157
893	1294	FF_984	3	1106	BUF_12	BUF_49
893	1294	FF_984	4	871	BUF_2	BUF_12
893	1294	FF_984	5	2	ROOT_CLK	BUF_2
894	1295	FF_985	0	1302	BUF_488	FF_985
894	1295	FF_985	1	1289	BUF_157	BUF_488
894	1295	FF_985	2	1263	BUF_49	BUF_157
894	1295	FF_985	3	1106	BUF_12	BUF_49
894	1295	FF_985	4	871	BUF_2	BUF_12
894	1295	FF_985	5	2	ROOT_CLK	BUF_2
895	1296	FF_986	0	1303	BUF_488	FF_986
895	1296	FF_986	1	1289	BUF_157	BUF_488
895	1296	FF_986	2	1263	BUF_49	BUF_157
895	1296	FF_986	3	1106	BUF_12	BUF_49
895	1296	FF_986	4	871	BUF_2	BUF_12
895	1296	FF_986	5	2	ROOT_CLK	BUF_2
896	1297	FF_987	0	1304	BUF_488	FF_987
896	1297	FF_987	1	1289	BUF_157	BUF_488
896	1297	FF_987	2	1263	BUF_49	BUF_157
896	1297	FF_987	3	1106	BUF_12	BUF_49
896	1297	FF_987	4	871	BUF_2	BUF_12
896	1297	FF_987	5	2	ROOT_CLK	BUF_2
897	1298	FF_988	0	1305	BUF_488	FF_988
897	1298	FF_988	1	1289	BUF_157	BUF_488
897	1298	FF_988	2	1263	BUF_49	BUF_157
897	1298	FF_988	3	1106	BUF_12	BUF_49
897	1298	FF_988	4	871	BUF_2	BUF_12
897	1298	FF_988	5	2	ROOT_CLK	BUF_2
898	1299	FF_160	0	1290	BUF_157	FF_160
898	1299	FF_160	1	1263	BUF_49	BUF_157
898	1299	FF_160	2	1106	BUF_12	BUF_49
898	1299	FF_160	3	871	BUF_2	BUF_12
898	1299	FF_160	4	2	ROOT_CLK	BUF_2
899	1302	FF_989	0	1311	BUF_489	FF_989
899	1302	FF_989	1	1306	BUF_158	BUF_489
899	1302	FF_989	2	1264	BUF_49	BUF_158
899	1302	FF_989	3	1106	BUF_12	BUF_49
899	1302	FF_989	4	871	BUF_2	BUF_12
899	1302	FF_989	5	2	ROOT_CLK	BUF_2
900	1303	FF_990	0	1312	BUF_489	FF_990
900	1303	FF_990	1	1306	BUF_158	BUF_489
900	1303	FF_990	2	1264	BUF_49	BUF_158
900	1303	FF_990	3	1106	BUF_12	BUF_49
900	1303	FF_990	4	871	BUF_2	BUF_12
900	1303	FF_990	5	2	ROOT_CLK	BUF_2
901	1305	FF_991	0	1313	BUF_490	FF_991
901	1305	FF_991	1	1307	BUF_158	BUF_490
901	1305	FF_991	2	1264	BUF_49	BUF_158
901	1305	FF_991	3	1106	BUF_12	BUF_49
901	1305	FF_991	4	871	BUF_2	BUF_12
901	1305	FF_991	5	2	ROOT_CLK	BUF_2
902	1307	FF_992	0	1314	BUF_491	FF_992
902	1307	FF_992	1	1308	BUF_158	BUF_491
902	1307	FF_992	2	1264	BUF_49	BUF_158
902	1307	FF_992	3	1106	BUF_12	BUF_49
902	1307	FF_992	4	871	BUF_2	BUF_12
902	1307	FF_992	5	2	ROOT_CLK	BUF_2
903	1309	FF_993	0	1315	BUF_492	FF_993
903	1309	FF_993	1	1309	BUF_158	BUF_492
903	1309	FF_993	2	1264	BUF_49	BUF_158
903	1309	FF_993	3	1106	BUF_12	BUF_49
903	1309	FF_993	4	871	BUF_2	BUF_12
903	1309	FF_993	5	2	ROOT_CLK	BUF_2
904	1310	FF_994	0	1316	BUF_492	FF_994
904	1310	FF_994	1	1309	BUF_158	BUF_492
904	1310	FF_994	2	1264	BUF_49	BUF_158
904	1310	FF_994	3	1106	BUF_12	BUF_49
904	1310	FF_994	4	871	BUF_2	BUF_12
904	1310	FF_994	5	2	ROOT_CLK	BUF_2
905	1311	FF_161	0	1310	BUF_158	FF_161
905	1311	FF_161	1	1264	BUF_49	BUF_158
905	1311	FF_161	2	1106	BUF_12	BUF_49
905	1311	FF_161	3	871	BUF_2	BUF_12
905	1311	FF_161	4	2	ROOT_CLK	BUF_2
906	1312	FF_43	0	1265	BUF_49	FF_43
906	1312	FF_43	1	1106	BUF_12	BUF_49
906	1312	FF_43	2	871	BUF_2	BUF_12
906	1312	FF_43	3	2	ROOT_CLK	BUF_2
907	1316	FF_995	0	1326	BUF_493	FF_995
907	1316	FF_995	1	1322	BUF_159	BUF_493
907	1316	FF_995	2	1317	BUF_50	BUF_159
907	1316	FF_995	3	1107	BUF_12	BUF_50
907	1316	FF_995	4	871	BUF_2	BUF_12
907	1316	FF_995	5	2	ROOT_CLK	BUF_2
908	1317	FF_996	0	1327	BUF_493	FF_996
908	1317	FF_996	1	1322	BUF_159	BUF_493
908	1317	FF_996	2	1317	BUF_50	BUF_159
908	1317	FF_996	3	1107	BUF_12	BUF_50
908	1317	FF_996	4	871	BUF_2	BUF_12
908	1317	FF_996	5	2	ROOT_CLK	BUF_2
909	1318	FF_997	0	1328	BUF_493	FF_997
909	1318	FF_997	1	1322	BUF_159	BUF_493
909	1318	FF_997	2	1317	BUF_50	BUF_159
909	1318	FF_997	3	1107	BUF_12	BUF_50
909	1318	FF_997	4	871	BUF_2	BUF_12
909	1318	FF_997	5	2	ROOT_CLK	BUF_2
910	1319	FF_998	0	1329	BUF_493	FF_998
910	1319	FF_998	1	1322	BUF_159	BUF_493
910	1319	FF_998	2	1317	BUF_50	BUF_159
910	1319	FF_998	3	1107	BUF_12	BUF_50
910	1319	FF_998	4	871	BUF_2	BUF_12
910	1319	FF_998	5	2	ROOT_CLK	BUF_2
911	1320	FF_999	0	1330	BUF_493	FF_999
911	1320	FF_999	1	1322	BUF_159	BUF_493
911	1320	FF_999	2	1317	BUF_50	BUF_159
911	1320	FF_999	3	1107	BUF_12	BUF_50
911	1320	FF_999	4	871	BUF_2	BUF_12
911	1320	FF_999	5	2	ROOT_CLK	BUF_2
912	1322	FF_1000	0	1331	BUF_494	FF_1000
912	1322	FF_1000	1	1323	BUF_159	BUF_494
912	1322	FF_1000	2	1317	BUF_50	BUF_159
912	1322	FF_1000	3	1107	BUF_12	BUF_50
912	1322	FF_1000	4	871	BUF_2	BUF_12
912	1322	FF_1000	5	2	ROOT_CLK	BUF_2
913	1323	FF_1001	0	1332	BUF_494	FF_1001
913	1323	FF_1001	1	1323	BUF_159	BUF_494
913	1323	FF_1001	2	1317	BUF_50	BUF_159
913	1323	FF_1001	3	1107	BUF_12	BUF_50
913	1323	FF_1001	4	871	BUF_2	BUF_12
